CustomerID,Frequency,Monetary,客户群体,lifecycle_days,active_days,lifecycle_months,avg_order_value,estimated_LTV
13517.0,3,2128.42,潜力客户,120.0,3,4.0,709.4733333333334,8513.68
13518.0,1,659.44,流失客户,0.0,1,0.0,659.44,0.0
13519.0,1,122.75,流失客户,0.0,1,0.0,122.75,0.0
13520.0,6,3624.35,潜力客户,313.0,6,10.433333333333334,604.0583333333333,37814.05
13521.0,3,1093.65,冠军客户,9.0,3,0.3,364.55,328.1
13522.0,1,125.8,一般客户,0.0,1,0.0,125.8,0.0
13523.0,5,3964.88,冠军客户,333.0,4,11.1,792.976,44010.17
13524.0,5,680.18,冠军客户,179.0,5,5.966666666666667,136.036,4058.41
13525.0,2,628.78,忠诚客户,234.0,2,7.8,314.39,4904.48
13527.0,7,2287.51,冠军客户,293.0,6,9.766666666666667,326.7871428571429,22341.35
13529.0,2,307.76,潜力客户,126.0,2,4.2,153.88,1292.59
13531.0,2,483.8,流失客户,161.0,2,5.366666666666666,241.9,2596.39
13532.0,1,210.31,一般客户,0.0,1,0.0,210.31,0.0
13533.0,3,270.79,沉睡客户,85.0,2,2.8333333333333335,90.26333333333334,767.24
13534.0,25,5870.08,冠军客户,356.0,18,11.866666666666667,234.8032,69658.28
13536.0,7,3448.29,冠军客户,74.0,7,2.466666666666667,492.61285714285714,8505.78
13538.0,7,1280.85,冠军客户,272.0,7,9.066666666666666,182.97857142857143,11613.04
13539.0,3,631.34,潜力客户,224.0,3,7.466666666666667,210.4466666666667,4714.01
13544.0,2,291.41,忠诚客户,201.0,2,6.7,145.705,1952.45
13546.0,3,626.99,忠诚客户,188.0,3,6.266666666666667,208.99666666666667,3929.14
13548.0,2,682.41,潜力客户,147.0,2,4.9,341.205,3343.81
13549.0,7,918.2,冠军客户,217.0,7,7.233333333333333,131.17142857142858,6641.65
13551.0,1,91.8,流失客户,0.0,1,0.0,91.8,0.0
13552.0,12,3740.07,潜力客户,249.0,8,8.3,311.6725,31042.58
13555.0,4,4149.28,潜力客户,128.0,2,4.266666666666667,1037.32,17703.59
13557.0,2,584.06,忠诚客户,252.0,2,8.4,292.03,4906.1
13558.0,4,605.06,忠诚客户,63.0,4,2.1,151.265,1270.63
13560.0,1,174.37,一般客户,0.0,1,0.0,174.37,0.0
13561.0,1,141.86,流失客户,0.0,1,0.0,141.86,0.0
13562.0,3,1799.33,潜力客户,164.0,3,5.466666666666667,599.7766666666666,9836.34
13563.0,2,777.53,潜力客户,56.0,2,1.8666666666666667,388.765,1451.39
13564.0,3,1749.02,沉睡客户,224.0,3,7.466666666666667,583.0066666666667,13059.35
13565.0,2,240.22,忠诚客户,315.0,2,10.5,120.11,2522.31
13566.0,2,874.71,忠诚客户,42.0,2,1.4,437.355,1224.59
13568.0,1,192.85,流失客户,0.0,1,0.0,192.85,0.0
13569.0,2,373.75,忠诚客户,350.0,2,11.666666666666666,186.875,4360.42
13570.0,1,239.49,流失客户,0.0,1,0.0,239.49,0.0
13571.0,12,2092.32,冠军客户,241.0,12,8.033333333333333,174.36,16808.3
13572.0,1,1384.25,流失客户,0.0,1,0.0,1384.25,0.0
13573.0,2,294.4,忠诚客户,203.0,2,6.766666666666667,147.2,1992.11
13575.0,5,732.07,冠军客户,153.0,5,5.1,146.41400000000002,3733.56
13576.0,18,6717.34,冠军客户,363.0,18,12.1,373.18555555555554,81279.81
13577.0,4,1687.6,冠军客户,216.0,4,7.2,421.9,12150.72
13579.0,2,467.04,忠诚客户,355.0,2,11.833333333333334,233.52,5526.64
13581.0,1,118.0,流失客户,0.0,1,0.0,118.0,0.0
13583.0,1,781.03,流失客户,0.0,1,0.0,781.03,0.0
13584.0,1,142.4,流失客户,0.0,1,0.0,142.4,0.0
13587.0,1,712.4,流失客户,0.0,1,0.0,712.4,0.0
13588.0,9,2478.95,冠军客户,240.0,9,8.0,275.43888888888887,19831.6
13589.0,2,379.65,忠诚客户,165.0,2,5.5,189.825,2088.07
13590.0,6,1981.92,冠军客户,292.0,6,9.733333333333333,330.32,19290.69
13591.0,3,1117.13,潜力客户,202.0,3,6.733333333333333,372.3766666666667,7522.01
13592.0,4,247.96,忠诚客户,229.0,4,7.633333333333334,61.99,1892.76
13593.0,5,2037.08,潜力客户,228.0,5,7.6,407.416,15481.81
13594.0,1,396.97,流失客户,0.0,1,0.0,396.97,0.0
13596.0,2,697.04,忠诚客户,7.0,2,0.23333333333333334,348.52,162.64
13598.0,1,180.17,一般客户,0.0,1,0.0,180.17,0.0
13599.0,21,5153.67,冠军客户,365.0,15,12.166666666666666,245.41285714285715,62702.98
13600.0,1,219.52,流失客户,0.0,1,0.0,219.52,0.0
13601.0,2,693.32,忠诚客户,166.0,2,5.533333333333333,346.66,3836.37
13602.0,1,428.89,流失客户,0.0,1,0.0,428.89,0.0
13603.0,1,164.34,一般客户,0.0,1,0.0,164.34,0.0
13606.0,3,280.54,忠诚客户,282.0,3,9.4,93.51333333333334,2637.08
13607.0,1,678.01,大额新客户,0.0,1,0.0,678.01,0.0
13610.0,7,1131.88,冠军客户,273.0,7,9.1,161.69714285714286,10300.11
13611.0,3,1171.8,潜力客户,270.0,3,9.0,390.59999999999997,10546.2
13614.0,4,1610.46,冠军客户,306.0,4,10.2,402.615,16426.69
13615.0,1,417.69,流失客户,0.0,1,0.0,417.69,0.0
13617.0,3,544.18,忠诚客户,140.0,3,4.666666666666667,181.39333333333332,2539.51
13618.0,1,177.34,流失客户,0.0,1,0.0,177.34,0.0
13621.0,1,213.85,流失客户,0.0,1,0.0,213.85,0.0
13623.0,5,747.78,冠军客户,267.0,5,8.9,149.55599999999998,6655.24
13626.0,1,257.23,流失客户,0.0,1,0.0,257.23,0.0
13627.0,5,1638.47,潜力客户,298.0,5,9.933333333333334,327.694,16275.47
13629.0,11,7792.36,冠军客户,315.0,11,10.5,708.3963636363636,81819.78
13630.0,7,2031.78,冠军客户,280.0,7,9.333333333333334,290.2542857142857,18963.28
13631.0,11,3070.42,潜力客户,168.0,7,5.6,279.1290909090909,17194.35
13632.0,5,2121.27,冠军客户,219.0,5,7.3,424.254,15485.27
13634.0,5,1575.16,冠军客户,294.0,5,9.8,315.03200000000004,15436.57
13635.0,1,1071.03,流失客户,0.0,1,0.0,1071.03,0.0
13636.0,5,949.12,冠军客户,249.0,5,8.3,189.824,7877.7
13637.0,3,810.5,潜力客户,174.0,3,5.8,270.1666666666667,4700.9
13638.0,1,122.64,一般客户,0.0,1,0.0,122.64,0.0
13639.0,1,1033.34,流失客户,0.0,1,0.0,1033.34,0.0
13642.0,1,354.8,流失客户,0.0,1,0.0,354.8,0.0
13643.0,3,519.44,忠诚客户,154.0,3,5.133333333333334,173.14666666666668,2666.46
13644.0,4,2624.26,冠军客户,89.0,4,2.966666666666667,656.065,7785.3
13645.0,1,252.1,流失客户,0.0,1,0.0,252.1,0.0
13647.0,4,1678.12,冠军客户,225.0,4,7.5,419.53,12585.9
13649.0,2,346.6,流失客户,110.0,2,3.6666666666666665,173.3,1270.87
13650.0,6,1836.34,冠军客户,251.0,5,8.366666666666667,306.0566666666667,15364.04
13651.0,2,94.2,忠诚客户,4.0,2,0.13333333333333333,47.1,12.56
13652.0,3,1095.08,冠军客户,323.0,3,10.766666666666667,365.02666666666664,11790.36
13654.0,6,2707.33,冠军客户,230.0,5,7.666666666666667,451.22166666666664,20756.2
13655.0,2,932.97,潜力客户,127.0,2,4.233333333333333,466.485,3949.57
13656.0,2,379.65,流失客户,173.0,2,5.766666666666667,189.825,2189.32
13657.0,2,382.14,忠诚客户,191.0,2,6.366666666666666,191.07,2432.96
13658.0,5,2639.17,冠军客户,195.0,3,6.5,527.8340000000001,17154.6
13659.0,2,1573.2,流失客户,115.0,2,3.8333333333333335,786.6,6030.6
13662.0,3,897.76,潜力客户,174.0,3,5.8,299.25333333333333,5207.01
13663.0,1,189.47,流失客户,0.0,1,0.0,189.47,0.0
13666.0,3,84.65,潜力客户,227.0,2,7.566666666666666,28.21666666666667,640.52
13667.0,1,305.02,流失客户,0.0,1,0.0,305.02,0.0
13668.0,21,6363.59,冠军客户,360.0,21,12.0,303.02809523809526,76363.08
13669.0,2,218.55,忠诚客户,99.0,2,3.3,109.275,721.22
13670.0,1,349.7,流失客户,0.0,1,0.0,349.7,0.0
13672.0,2,186.39,流失客户,31.0,2,1.0333333333333334,93.195,192.6
13673.0,2,396.92,忠诚客户,14.0,2,0.4666666666666667,198.46,185.23
13675.0,2,486.82,流失客户,133.0,2,4.433333333333334,243.41,2158.24
13678.0,1,232.6,流失客户,0.0,1,0.0,232.6,0.0
13680.0,4,3722.42,冠军客户,338.0,4,11.266666666666667,930.605,41939.27
13681.0,4,827.83,冠军客户,138.0,4,4.6,206.9575,3808.02
13682.0,1,59.5,流失客户,0.0,1,0.0,59.5,0.0
13684.0,1,67.23,流失客户,0.0,1,0.0,67.23,0.0
13685.0,7,3119.44,冠军客户,58.0,6,1.9333333333333333,445.63428571428574,6030.92
13686.0,1,72.0,流失客户,0.0,1,0.0,72.0,0.0
13689.0,1,910.0,流失客户,0.0,1,0.0,910.0,0.0
13690.0,1,172.25,流失客户,0.0,1,0.0,172.25,0.0
13692.0,3,1488.32,冠军客户,212.0,3,7.066666666666666,496.1066666666666,10517.46
13694.0,50,65039.62,冠军客户,370.0,35,12.333333333333334,1300.7924,802155.31
13695.0,15,2504.13,冠军客户,228.0,14,7.6,166.942,19031.39
13697.0,1,151.3,一般客户,0.0,1,0.0,151.3,0.0
13699.0,1,308.58,流失客户,0.0,1,0.0,308.58,0.0
13700.0,10,2265.12,冠军客户,301.0,8,10.033333333333333,226.512,22726.7
13703.0,1,99.5,流失客户,0.0,1,0.0,99.5,0.0
13704.0,9,2308.06,冠军客户,83.0,9,2.7666666666666666,256.4511111111111,6385.63
13705.0,3,711.86,冠军客户,366.0,3,12.2,237.28666666666666,8684.69
13706.0,1,330.79,流失客户,0.0,1,0.0,330.79,0.0
13707.0,2,806.41,流失客户,48.0,2,1.6,403.205,1290.26
13708.0,1,296.88,流失客户,0.0,1,0.0,296.88,0.0
13709.0,13,6328.05,冠军客户,312.0,8,10.4,486.7730769230769,65811.72
13710.0,1,180.48,一般客户,0.0,1,0.0,180.48,0.0
13711.0,2,252.06,流失客户,0.0,1,0.0,126.03,0.0
13712.0,1,228.84,流失客户,0.0,1,0.0,228.84,0.0
13715.0,5,1079.34,沉睡客户,91.0,4,3.033333333333333,215.868,3274.0
13716.0,1,138.28,流失客户,0.0,1,0.0,138.28,0.0
13717.0,6,1445.01,冠军客户,266.0,6,8.866666666666667,240.835,12812.42
13718.0,2,306.55,流失客户,49.0,2,1.6333333333333333,153.275,500.7
13719.0,5,1041.68,冠军客户,219.0,5,7.3,208.336,7604.26
13720.0,4,799.9,潜力客户,138.0,4,4.6,199.975,3679.54
13721.0,1,524.14,一般客户,0.0,1,0.0,524.14,0.0
13722.0,3,2375.41,潜力客户,151.0,2,5.033333333333333,791.8033333333333,11956.23
13723.0,1,199.85,流失客户,0.0,1,0.0,199.85,0.0
13725.0,8,1980.56,冠军客户,259.0,8,8.633333333333333,247.57,17098.83
13726.0,2,1079.66,忠诚客户,62.0,2,2.066666666666667,539.83,2231.3
13727.0,2,333.48,忠诚客户,5.0,2,0.16666666666666666,166.74,55.58
13728.0,6,1016.14,冠军客户,274.0,6,9.133333333333333,169.35666666666665,9280.75
13730.0,2,752.6,潜力客户,26.0,2,0.8666666666666667,376.3,652.25
13731.0,2,610.59,流失客户,27.0,2,0.9,305.295,549.53
13732.0,1,491.86,一般客户,0.0,1,0.0,491.86,0.0
13735.0,4,2885.24,冠军客户,210.0,4,7.0,721.31,20196.68
13736.0,2,731.9,忠诚客户,255.0,2,8.5,365.95,6221.15
13737.0,1,339.6,流失客户,0.0,1,0.0,339.6,0.0
13739.0,1,216.9,一般客户,0.0,1,0.0,216.9,0.0
13740.0,1,350.75,流失客户,0.0,1,0.0,350.75,0.0
13741.0,3,668.43,潜力客户,146.0,3,4.866666666666666,222.80999999999997,3253.03
13742.0,12,3131.02,冠军客户,304.0,11,10.133333333333333,260.91833333333335,31727.67
13743.0,7,1341.6,冠军客户,257.0,7,8.566666666666666,191.65714285714284,11493.04
13744.0,2,1156.36,潜力客户,197.0,2,6.566666666666666,578.18,7593.43
13745.0,1,300.04,流失客户,0.0,1,0.0,300.04,0.0
13747.0,1,79.6,流失客户,0.0,1,0.0,79.6,0.0
13748.0,5,948.25,潜力客户,278.0,4,9.266666666666667,189.65,8787.12
13750.0,5,1647.26,潜力客户,283.0,5,9.433333333333334,329.452,15539.15
13751.0,1,296.25,流失客户,0.0,1,0.0,296.25,0.0
13752.0,6,1186.28,潜力客户,122.0,6,4.066666666666666,197.71333333333334,4824.21
13753.0,1,741.26,流失客户,0.0,1,0.0,741.26,0.0
13754.0,2,282.6,流失客户,166.0,2,5.533333333333333,141.3,1563.72
13755.0,9,2161.35,冠军客户,60.0,8,2.0,240.14999999999998,4322.7
13756.0,14,5189.52,冠军客户,365.0,12,12.166666666666666,370.68,63139.16
13758.0,7,3190.55,冠军客户,362.0,7,12.066666666666666,455.79285714285714,38499.3
13759.0,2,659.41,忠诚客户,38.0,2,1.2666666666666666,329.705,835.25
13760.0,2,286.79,潜力客户,202.0,2,6.733333333333333,143.395,1931.05
13761.0,2,1070.65,忠诚客户,129.0,2,4.3,535.325,4603.8
13762.0,1,306.72,流失客户,0.0,1,0.0,306.72,0.0
13763.0,1,1714.96,流失客户,0.0,1,0.0,1714.96,0.0
13764.0,3,1521.76,潜力客户,267.0,3,8.9,507.25333333333333,13543.66
13767.0,37,17220.36,冠军客户,371.0,31,12.366666666666667,465.41513513513513,212958.45
13769.0,10,2796.51,冠军客户,365.0,9,12.166666666666666,279.651,34024.2
13771.0,4,2634.45,潜力客户,183.0,3,6.1,658.6125,16070.14
13772.0,3,1132.13,冠军客户,206.0,3,6.866666666666666,377.3766666666667,7773.96
13774.0,1,345.0,流失客户,0.0,1,0.0,345.0,0.0
13777.0,33,25977.16,冠军客户,373.0,24,12.433333333333334,787.1866666666666,322982.69
13778.0,1,178.7,流失客户,0.0,1,0.0,178.7,0.0
13780.0,2,360.01,忠诚客户,163.0,2,5.433333333333334,180.005,1956.05
13781.0,1,127.84,流失客户,0.0,1,0.0,127.84,0.0
13782.0,6,912.0,冠军客户,315.0,6,10.5,152.0,9576.0
13784.0,11,2462.79,冠军客户,323.0,11,10.766666666666667,223.89,26516.04
13786.0,1,230.4,流失客户,0.0,1,0.0,230.4,0.0
13787.0,2,309.04,潜力客户,289.0,2,9.633333333333333,154.52,2977.09
13790.0,1,348.8,一般客户,0.0,1,0.0,348.8,0.0
13791.0,2,1516.0,潜力客户,41.0,2,1.3666666666666667,758.0,2071.87
13792.0,2,195.55,潜力客户,221.0,2,7.366666666666666,97.775,1440.55
13798.0,57,37153.85,冠军客户,371.0,53,12.366666666666667,651.8219298245614,459469.28
13799.0,2,688.86,潜力客户,178.0,2,5.933333333333334,344.43,4087.24
13800.0,1,558.32,流失客户,0.0,1,0.0,558.32,0.0
13801.0,1,324.8,流失客户,0.0,1,0.0,324.8,0.0
13802.0,3,4599.42,潜力客户,173.0,3,5.766666666666667,1533.14,26523.32
13803.0,1,277.07,流失客户,0.0,1,0.0,277.07,0.0
13804.0,7,2635.79,冠军客户,259.0,6,8.633333333333333,376.5414285714286,22755.65
13805.0,2,924.6,潜力客户,77.0,2,2.566666666666667,462.3,2373.14
13806.0,1,256.38,流失客户,0.0,1,0.0,256.38,0.0
13807.0,1,112.6,流失客户,0.0,1,0.0,112.6,0.0
13808.0,5,1747.66,冠军客户,91.0,5,3.033333333333333,349.53200000000004,5301.24
13809.0,1,155.05,流失客户,0.0,1,0.0,155.05,0.0
13810.0,3,1499.01,冠军客户,28.0,2,0.9333333333333333,499.67,1399.08
13811.0,3,814.5,沉睡客户,56.0,3,1.8666666666666667,271.5,1520.4
13812.0,3,539.0,忠诚客户,63.0,3,2.1,179.66666666666666,1131.9
13813.0,4,1366.86,冠军客户,95.0,4,3.1666666666666665,341.715,4328.39
13814.0,2,1579.12,潜力客户,45.0,2,1.5,789.56,2368.68
13815.0,4,4027.36,冠军客户,296.0,4,9.866666666666667,1006.84,39736.62
13816.0,2,571.67,忠诚客户,41.0,2,1.3666666666666667,285.835,781.28
13817.0,2,382.98,忠诚客户,322.0,2,10.733333333333333,191.49,4110.65
13819.0,3,1140.35,沉睡客户,18.0,3,0.6,380.1166666666666,684.21
13821.0,2,385.64,流失客户,117.0,2,3.9,192.82,1504.0
13822.0,2,632.0,忠诚客户,35.0,2,1.1666666666666667,316.0,737.33
13823.0,2,957.66,忠诚客户,73.0,2,2.433333333333333,478.83,2330.31
13824.0,5,1698.94,冠军客户,278.0,5,9.266666666666667,339.788,15743.51
13826.0,1,189.5,流失客户,0.0,1,0.0,189.5,0.0
13827.0,3,412.05,潜力客户,86.0,3,2.8666666666666667,137.35,1181.21
13828.0,1,209.49,一般客户,0.0,1,0.0,209.49,0.0
13831.0,6,2202.99,冠军客户,353.0,6,11.766666666666667,367.16499999999996,25921.85
13832.0,1,52.2,一般客户,0.0,1,0.0,52.2,0.0
13833.0,1,384.8,流失客户,0.0,1,0.0,384.8,0.0
13835.0,4,834.57,冠军客户,190.0,4,6.333333333333333,208.6425,5285.61
13837.0,2,271.24,流失客户,106.0,2,3.533333333333333,135.62,958.38
13838.0,4,691.73,冠军客户,364.0,3,12.133333333333333,172.9325,8392.99
13841.0,1,85.0,流失客户,0.0,1,0.0,85.0,0.0
13842.0,9,3385.62,潜力客户,308.0,9,10.266666666666667,376.18,34759.03
13844.0,1,361.62,一般客户,0.0,1,0.0,361.62,0.0
13845.0,1,312.98,流失客户,0.0,1,0.0,312.98,0.0
13846.0,3,865.06,冠军客户,336.0,3,11.2,288.3533333333333,9688.67
13848.0,3,1255.0,潜力客户,274.0,3,9.133333333333333,418.3333333333333,11462.33
13849.0,2,1537.95,潜力客户,119.0,2,3.966666666666667,768.975,6100.54
13850.0,1,1595.48,流失客户,0.0,1,0.0,1595.48,0.0
13851.0,3,2651.46,潜力客户,193.0,3,6.433333333333334,883.82,17057.73
13853.0,1,1090.14,流失客户,0.0,1,0.0,1090.14,0.0
13854.0,25,8109.52,冠军客户,357.0,25,11.9,324.3808,96503.29
13856.0,3,388.5,沉睡客户,35.0,3,1.1666666666666667,129.5,453.25
13858.0,1,216.17,流失客户,0.0,1,0.0,216.17,0.0
13859.0,1,201.16,流失客户,0.0,1,0.0,201.16,0.0
13860.0,5,1245.9,冠军客户,85.0,4,2.8333333333333335,249.18,3530.05
13862.0,8,2209.36,冠军客户,314.0,8,10.466666666666667,276.17,23124.63
13863.0,1,305.78,流失客户,0.0,1,0.0,305.78,0.0
13865.0,4,501.56,潜力客户,231.0,4,7.7,125.39,3862.01
13866.0,1,145.67,流失客户,0.0,1,0.0,145.67,0.0
13867.0,3,1015.29,冠军客户,187.0,3,6.233333333333333,338.43,6328.64
13868.0,2,3192.54,忠诚客户,31.0,2,1.0333333333333334,1596.27,3298.96
13869.0,4,3104.95,潜力客户,234.0,4,7.8,776.2375,24218.61
13870.0,8,2770.94,冠军客户,285.0,6,9.5,346.3675,26323.93
13871.0,13,6403.25,冠军客户,286.0,12,9.533333333333333,492.5576923076923,61044.32
13873.0,3,389.6,潜力客户,190.0,3,6.333333333333333,129.86666666666667,2467.47
13874.0,1,540.45,流失客户,0.0,1,0.0,540.45,0.0
13875.0,5,1786.79,潜力客户,248.0,5,8.266666666666667,357.358,14770.8
13876.0,1,122.7,流失客户,0.0,1,0.0,122.7,0.0
13877.0,1,117.24,流失客户,0.0,1,0.0,117.24,0.0
13878.0,1,1281.53,流失客户,0.0,1,0.0,1281.53,0.0
13880.0,13,3219.77,冠军客户,346.0,10,11.533333333333333,247.67461538461538,37134.68
13881.0,20,17159.52,冠军客户,308.0,16,10.266666666666667,857.976,176171.07
13882.0,5,1191.13,冠军客户,62.0,5,2.066666666666667,238.22600000000003,2461.67
13883.0,5,2674.48,冠军客户,243.0,3,8.1,534.896,21663.29
13884.0,5,787.6,冠军客户,276.0,4,9.2,157.52,7245.92
13885.0,2,506.8,流失客户,11.0,2,0.36666666666666664,253.4,185.83
13886.0,1,243.56,流失客户,0.0,1,0.0,243.56,0.0
13887.0,1,349.55,流失客户,0.0,1,0.0,349.55,0.0
13888.0,2,605.63,潜力客户,99.0,2,3.3,302.815,1998.58
13889.0,1,416.9,流失客户,0.0,1,0.0,416.9,0.0
13890.0,10,1883.81,冠军客户,357.0,9,11.9,188.381,22417.34
13892.0,4,632.97,忠诚客户,220.0,4,7.333333333333333,158.2425,4641.78
13893.0,1,821.1,流失客户,0.0,1,0.0,821.1,0.0
13894.0,3,564.62,忠诚客户,287.0,2,9.566666666666666,188.20666666666668,5401.53
13895.0,4,2593.07,冠军客户,136.0,4,4.533333333333333,648.2675,11755.25
13897.0,1,311.16,一般客户,0.0,1,0.0,311.16,0.0
13898.0,1,155.93,流失客户,0.0,1,0.0,155.93,0.0
13899.0,2,388.52,忠诚客户,258.0,2,8.6,194.26,3341.27
13900.0,3,740.95,沉睡客户,79.0,3,2.6333333333333333,246.98333333333335,1951.17
13901.0,5,2867.2,潜力客户,246.0,5,8.2,573.4399999999999,23511.04
13904.0,2,332.64,忠诚客户,257.0,2,8.566666666666666,166.32,2849.62
13908.0,4,2369.55,潜力客户,197.0,4,6.566666666666666,592.3875,15560.04
13911.0,9,2580.91,潜力客户,251.0,9,8.366666666666667,286.7677777777778,21593.61
13914.0,2,626.45,忠诚客户,25.0,2,0.8333333333333334,313.225,522.04
13917.0,2,272.04,忠诚客户,142.0,2,4.733333333333333,136.02,1287.66
13918.0,2,1212.84,忠诚客户,204.0,2,6.8,606.42,8247.31
13919.0,2,384.81,潜力客户,62.0,2,2.066666666666667,192.405,795.27
13922.0,1,172.25,流失客户,0.0,1,0.0,172.25,0.0
13923.0,1,351.13,流失客户,0.0,1,0.0,351.13,0.0
13924.0,6,1838.85,冠军客户,71.0,6,2.3666666666666667,306.47499999999997,4351.94
13925.0,4,678.25,潜力客户,42.0,3,1.4,169.5625,949.55
13926.0,1,223.85,一般客户,0.0,1,0.0,223.85,0.0
13927.0,1,348.99,流失客户,0.0,1,0.0,348.99,0.0
13928.0,4,464.57,忠诚客户,123.0,4,4.1,116.1425,1904.74
13929.0,2,842.65,流失客户,157.0,2,5.233333333333333,421.325,4409.87
13930.0,2,337.34,潜力客户,79.0,2,2.6333333333333333,168.67,888.33
13931.0,2,1237.53,潜力客户,185.0,2,6.166666666666667,618.765,7631.44
13932.0,1,307.4,流失客户,0.0,1,0.0,307.4,0.0
13933.0,2,608.79,潜力客户,39.0,2,1.3,304.395,791.43
13934.0,1,922.1,流失客户,0.0,1,0.0,922.1,0.0
13936.0,1,376.58,流失客户,0.0,1,0.0,376.58,0.0
13937.0,1,158.85,流失客户,0.0,1,0.0,158.85,0.0
13938.0,1,71.66,一般客户,0.0,1,0.0,71.66,0.0
13939.0,3,568.55,忠诚客户,288.0,3,9.6,189.51666666666665,5458.08
13940.0,4,839.14,冠军客户,127.0,4,4.233333333333333,209.785,3552.36
13941.0,5,5112.96,冠军客户,351.0,5,11.7,1022.592,59821.63
13946.0,3,561.57,潜力客户,188.0,3,6.266666666666667,187.19000000000003,3519.17
13947.0,1,90.6,流失客户,0.0,1,0.0,90.6,0.0
13948.0,1,102.0,流失客户,0.0,1,0.0,102.0,0.0
13949.0,6,2427.32,冠军客户,92.0,6,3.066666666666667,404.55333333333334,7443.78
13950.0,4,745.06,冠军客户,235.0,4,7.833333333333333,186.265,5836.3
13951.0,3,674.45,沉睡客户,118.0,3,3.933333333333333,224.8166666666667,2652.84
13952.0,2,3251.07,流失客户,21.0,2,0.7,1625.535,2275.75
13953.0,7,3515.68,冠军客户,345.0,7,11.5,502.23999999999995,40430.32
13954.0,2,439.92,忠诚客户,69.0,2,2.3,219.96,1011.82
13955.0,2,322.96,流失客户,151.0,2,5.033333333333333,161.48,1625.57
13956.0,5,1026.42,冠军客户,266.0,5,8.866666666666667,205.28400000000002,9100.92
13959.0,3,598.2,潜力客户,283.0,3,9.433333333333334,199.4,5643.02
13960.0,2,230.22,忠诚客户,50.0,2,1.6666666666666667,115.11,383.7
13962.0,2,169.55,忠诚客户,224.0,2,7.466666666666667,84.775,1265.97
13963.0,4,664.54,沉睡客户,59.0,4,1.9666666666666666,166.135,1306.93
13967.0,1,80.7,流失客户,0.0,1,0.0,80.7,0.0
13969.0,18,9053.94,冠军客户,358.0,17,11.933333333333334,502.99666666666667,108043.68
13971.0,8,2758.26,冠军客户,267.0,8,8.9,344.7825,24548.51
13972.0,2,190.25,潜力客户,131.0,2,4.366666666666666,95.125,830.76
13973.0,1,264.7,流失客户,0.0,1,0.0,264.7,0.0
13974.0,1,413.59,一般客户,0.0,1,0.0,413.59,0.0
13975.0,6,2526.28,冠军客户,245.0,5,8.166666666666666,421.0466666666667,20631.29
13976.0,1,357.98,流失客户,0.0,1,0.0,357.98,0.0
13978.0,2,196.79,忠诚客户,31.0,2,1.0333333333333334,98.395,203.35
13979.0,1,869.87,流失客户,0.0,1,0.0,869.87,0.0
13980.0,1,200.14,流失客户,0.0,1,0.0,200.14,0.0
13982.0,4,1871.81,冠军客户,326.0,4,10.866666666666667,467.9525,20340.34
13983.0,12,2603.43,冠军客户,337.0,10,11.233333333333333,216.9525,29245.2
13984.0,5,920.51,冠军客户,340.0,5,11.333333333333334,184.102,10432.45
13985.0,15,7060.13,冠军客户,260.0,15,8.666666666666666,470.67533333333336,61187.79
13986.0,1,320.46,一般客户,0.0,1,0.0,320.46,0.0
13988.0,6,4147.96,冠军客户,235.0,6,7.833333333333333,691.3266666666667,32492.35
13989.0,2,1266.08,潜力客户,174.0,2,5.8,633.04,7343.26
13990.0,1,311.3,流失客户,0.0,1,0.0,311.3,0.0
13991.0,6,855.97,冠军客户,131.0,5,4.366666666666666,142.66166666666666,3737.74
13992.0,1,76.8,一般客户,0.0,1,0.0,76.8,0.0
13993.0,9,3466.36,冠军客户,288.0,9,9.6,385.1511111111111,33277.06
13994.0,6,2313.14,冠军客户,145.0,6,4.833333333333333,385.5233333333333,11180.18
13995.0,5,1393.69,冠军客户,230.0,5,7.666666666666667,278.738,10684.96
13999.0,12,3901.81,冠军客户,351.0,12,11.7,325.1508333333333,45651.18
14000.0,1,635.66,流失客户,0.0,1,0.0,635.66,0.0
14001.0,3,2043.08,冠军客户,328.0,3,10.933333333333334,681.0266666666666,22337.67
14002.0,2,529.73,潜力客户,22.0,2,0.7333333333333333,264.865,388.47
14004.0,7,4582.64,冠军客户,245.0,7,8.166666666666666,654.6628571428572,37424.89
14005.0,5,2874.72,冠军客户,206.0,5,6.866666666666666,574.944,19739.74
14006.0,3,962.19,潜力客户,197.0,3,6.566666666666666,320.73,6318.38
14009.0,2,695.61,流失客户,7.0,2,0.23333333333333334,347.805,162.31
14012.0,1,328.8,流失客户,0.0,1,0.0,328.8,0.0
14013.0,3,473.02,潜力客户,165.0,3,5.5,157.67333333333332,2601.61
14014.0,1,505.18,流失客户,0.0,1,0.0,505.18,0.0
14015.0,1,917.34,流失客户,0.0,1,0.0,917.34,0.0
14016.0,4,4341.21,沉睡客户,196.0,4,6.533333333333333,1085.3025,28362.57
14019.0,3,1421.61,冠军客户,92.0,3,3.066666666666667,473.86999999999995,4359.6
14020.0,2,642.8,忠诚客户,72.0,2,2.4,321.4,1542.72
14021.0,3,631.9,沉睡客户,101.0,3,3.3666666666666667,210.63333333333333,2127.4
14022.0,1,440.0,流失客户,0.0,1,0.0,440.0,0.0
14023.0,2,584.07,忠诚客户,243.0,2,8.1,292.035,4730.97
14024.0,2,327.7,潜力客户,3.0,2,0.1,163.85,32.77
